Description,Image,Gender,Specifications
Self Design Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30500723/2024/9/6/70e1e369-f022-41d9-9e0c-cf2c3ef6fd0e1725602646004-Van-Heusen-Sport-Men-Tshirts-6651725602645616-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Geometric Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Polo Collar Lounge Tshirts,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28138192/2024/8/14/819bd1c1-7719-4962-af21-d84247723f5e1723609056342-Lux-Cozi-Polo-Collar-Lounge-Tshirts-2241723609055676-2.jpg",men,"{'Fabric': 'Cotton Blend', 'Neck': 'Polo Collar', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Men Solid Lounge T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18389666/2022/5/23/be70c1bb-1e41-4d35-ba0a-313a6b0e967b1653320409019JackJonesMenBlueT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Printed Cotton T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23379368/2023/5/24/fcc740dc-a66c-40bb-988c-c513ee8ebe111684927162578VanHeusenMenGreenPolkaDotMandarinCollarPocketsT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Micro or Ditsy Print', 'Multipack Set': 'Single', 'Neck': 'Mandarin Collar', 'Occasion': 'Casual'}"
Men Solid T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30842479/2024/9/22/3faed693-9f36-414c-a94a-967fb81fa3231726995367927-CULT-Men-Moisture-Wicking-Solid-Round-Neck-T-shirt-367172699-1.jpg",men,"{'Fabric': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Sports'}"
Solid Cotton Blend Tank Top,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19563332/2024/1/17/2c3aed8f-9dd3-4d33-a60e-4311d5b4f6ae1705488780955-DaMENSCH-Men-Casual-Solid-Cotton-Blend-Tank-Top-625170548878-1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sustainable': 'Regular', 'Type': 'Tank', 'Wash Care': 'Machine Wash'}"
Polo Collar Lounge Tshirts,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28138202/2024/8/14/7c3c7097-f05a-4fa4-a1fb-655a0d252b691723609081476-Lux-Cozi-Polo-Collar-Lounge-Tshirts-8561723609080865-2.jpg",men,"{'Fabric': 'Cotton Blend', 'Neck': 'Polo Collar', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Striped Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17572242/2024/9/2/92b9ae3b-97a1-4619-b5ff-178a45b8576d1725281622325-Mast--Harbour-Men-Tshirts-6381725281622034-5.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Slim Fit Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30281024/2024/8/6/5cfd4dd6-5b86-4ac7-93e0-185969c148421722935773304-Allen-Solly-Men-Tshirts-1401722935772831-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Unisex Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24943130/2023/9/25/669d6f12-2250-417a-9645-adb6e931d2361695629010096-Crazymonk-Unisex-Black-Printed-T-shirt-6461695629009797-1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Printed Oversize Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22581438/2024/4/5/2eaab7ab-eb90-44c7-8f77-d9e8fb2384041712312123743-Bewakoof-Navy-Blue-Graphic-Printed-Drop-Shoulder-Sleeves-Ove-11.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Self Design Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/18/3OsYLnzt_b17eb403d65c413d9b881ccc510f376b.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28064400/2024/3/7/546602aa-7e3b-453c-b492-62f039e4244b1709756054507RedTapeMenPoloCollarPureCottonPocketsT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Cotton Tank Lounge T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19563330/2024/1/17/6443a75c-4b7f-4a76-b955-5ec87086e3011705488772452-DAMENSCH-NEO-Cool-Pure-Cotton-Regular-Fit-Tank-Lounge-T-shir-1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sustainable': 'Regular', 'Type': 'Tank', 'Wash Care': 'Machine Wash'}"
Solid V-Neck Lounge T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12027420/2022/9/15/f5bd8746-ecc3-44f0-8942-a866e1b73a3e1663221421542LevisMenCharcoalGreySolidPureCottonV-NeckLoungeT-shirts1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'V-Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Men Printed Round Neck T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/JULY/29/wOEFjPfl_0c1b37c08f3f433c89780c9789c79ed7.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Striped Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28120392/2024/3/9/e5c77bb1-f676-4221-a32b-8d033448d7a41709925873570THEBEARHOUSEMenV-NeckPocketsT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1', 'Occasion': 'Casual'}"
Pure Cotton Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25695614/2023/10/31/beea488b-6a3b-49dd-81c7-9dccc09dfda21698744959340JackJonesMenMaroonPoloCollarSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Men T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18667196/2022/8/30/0d355c1f-6707-4617-a242-310db329e7fe1661843860993-Reebok-Men-Navy-Blue-T-shirt-4721661843860452-1.jpg",men,"{'Care for me': 'Follow the garment wash care label\nCan be tumble dried in a cool setting if machine washed\nPrevent static build-up by drying while damp\nUse low heat to iron', 'Fabric': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Sports'}"
Men Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29967340/2024/10/1/8e9f30ef-5adb-4bd5-bc22-9886d6c369d61727777908987-Mast--Harbour-Men-Tshirts-9421727777908500-1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Colourblocked', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Striped Polo Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/27632220/2024/8/31/69f6e165-ba33-4a71-8b1c-0742ff955a881725098079128-Ducati-Men-Tshirts-461725098078668-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Men Typography Printed Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26583614/2024/1/8/df629f3d-8f68-4b3e-8e85-343e92df31ce1704707560122-Roadster-Men-Tshirts-2801704707559512-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Printed Training T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30390892/2024/9/24/c88412ce-f1d2-4bcb-929d-8ae3959b7f791727180562413-HRX-by-Hrithik-Roshan-Men-Tshirts-9711727180561885-1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Men Polo Collar Pockets Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30256251/2024/7/17/b2a5b2fc-5334-46f0-8e09-51d5964da7b01721212968132JackJonesMenPoloCollarPocketsSlimFitT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Pure Cotton Casual T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330544/2024/10/4/28dba7c8-5dac-4f06-809a-5327da45a53d1728026582133-Roadster-Men-Tshirts-9651728026581526-1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Relaxed Fit', 'Length': 'Regular', 'Main Trend': 'Tie and Dye', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Number of Pockets': '1'}"
Rapid-Dry Training T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29714676/2024/9/23/b66272be-80e6-4d22-a6fb-05d882e6a5fa1727087968079-HRX-by-Hrithik-Roshan-Men-Tshirts-3321727087967603-1.jpg",men,"{'Care for me': 'Follow the garment wash care label\nCan be tumble dried in a cool setting if machine washed\nPrevent static build-up by drying while damp\nUse low heat to iron', 'Fabric': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Geometric Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Cotton Oversized Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23220760/2024/6/3/2328838f-dc11-452a-945b-e5613e3cabc81717392065924-Bewakoof-Men-Guardian-Wings-Graphic-Printed-Oversized-T-shir-1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Pure Cotton Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30500750/2024/9/6/c1e57980-5886-4d77-980d-7417e2d28f431725598998382-Van-Heusen-Sport-Men-Tshirts-8581725598997967-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Geometric Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Printed Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22581436/2024/7/19/3d8b132c-8189-4141-8c2e-ff278877f9731721362392863-Bewakoof-Black-Panda-Printed-Cotton-Oversize-Fit-T-shirt-420-7.jpg",men,"{'Character': 'Kung Fu Panda', 'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Striped Round Neck T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28727814/2024/4/6/c19682d1-9d4c-4d38-9451-45331bab81851712384125011ManiacMenStripedV-NeckDrop-ShoulderSleevesPocketsT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fabric 3': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Multi or Variegated Stripes', 'Multipack Set': 'Single', 'Neck': 'Round Neck'}"
Unisex Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26684200/2023/12/27/69a6b936-9c20-419f-845a-ae118b607a101703673911746CrazymonkUnisexYellowPrintedT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Men Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18218396/2023/10/20/4f0da02f-737e-4d2d-aac9-45d96b579d721697799390837LouisPhilippeMenBluePoloCollarPureCottonT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual'}"
Men Polo Collar Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17010246/2022/2/1/22da09d5-f66f-410f-937f-a58e81c212461643726111805BushirtMenBluePoloCollarAppliqueT-shirt1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Occasion': 'Casual'}"
Men Printed Oversized T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18849916/2024/4/5/b0986790-e0dc-4c1e-826c-c07ee8be98721712302084858-Bewakoof-Men-Official-Nasa-Merchandise-Fly-Me-To-The-Moon-Gr-11.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
White Solid Sustainable T-shirt Loose Fit,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11468744/2020/10/10/22b1bf87-017f-4fa4-ac85-3ce4551cfeed1602269239346HMMenWhiteSolidSustainableT-shirtLooseFit1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Sustainable', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Polo Collar Slim Fit T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30141958/2024/9/6/f931a112-2bcf-44c9-b334-0970d02498501725598929280-Van-Heusen-Sport-Men-Tshirts-7441725598928758-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Slim Fit', 'Length': 'Regular', 'Main Trend': 'Geometric Print', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Rapid-Dry Training T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30157154/2024/10/4/6a6bdbac-ef1c-4517-8ff6-d1e3538533431728024735835-HRX-by-Hrithik-Roshan-Men-Tshirts-2531728024735312-1.jpg",men,"{'Care for me': 'Follow the garment wash care label\nCan be tumble dried in a cool setting if machine washed\nPrevent static build-up by drying while damp\nUse low heat to iron', 'Fabric': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Abstract', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Ultralight Basic Crew T-Shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30205299/2024/7/26/5f72d109-c676-46bc-a212-e49e884a00601721991852074-DAMENSCH-Ultralight-Basic-Crew-Pure-Cotton-Lounge-T-Shirts-6-1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Unisex Pure Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25316208/2023/11/8/7a45e8b1-ed05-47fb-b90c-4f835290760f1699433535282-MASCLN-SASSAFRAS-Unisex-White-Typography-Printed-Pure-Cotton-1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Casual'}"
Plus Size Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25122408/2023/9/23/c0e7e3f3-6ea2-4dab-8ca7-d88f8b6930371695414574129bigbananaMenBlueV-NeckBioFinishPocketsT-shirt1.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'V-Neck', 'Number of Items': '1', 'Number of Pockets': '1'}"
Pure Cotton Polo T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26569844/2024/3/19/48b6caa5-0f88-44f1-b66a-d3b4467e97841710838280544-Nautica-Men-Tshirts-2011710838279914-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Pure Cotton Lounge T-shirts,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22492628/2023/3/24/2d44a16f-6cd7-49a0-9c7f-fa4174aa4e931679653156459LoungeTshirts1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Striped', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Cotton Tank Lounge T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19563322/2024/1/17/041b272e-aeef-4157-ad23-0af119a59bb61705488718279-DaMENSCH-NEO-Cool-Pure-Cotton-Regular-Fit-Tank-Lounge-T-shir-1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sustainable': 'Regular', 'Type': 'Tank', 'Wash Care': 'Machine Wash'}"
Oversized Cotton T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28037952/2024/3/5/81b46c1f-3734-4f7f-b99a-c4a5340c6b361709621401084BewakoofMenTypographyPrintedV-NeckPocketsT-shirt1.jpg",men,"{'Character': 'Peanuts', 'Fabric': 'Cotton', 'Fit': 'Oversized', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1'}"
Men Cotton Printed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20450588/2024/4/5/97e45cf8-1aa9-4cd5-bcaf-961abf01d8ef1712312926406-Bewakoof-Men-Cotton-Black-Printed-T-shirt-1491712312926337-11.jpg",men,"{'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'Graphic Print Others', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Printed'}"
Pure Cotton Round Neck T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29564800/2024/5/30/ae910db6-9323-40d5-ab2e-d5bc682d11211717070158183-ADIDAS-Men-Tshirts-9011717070157730-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Occasion': 'Sports'}"
Polo Collar Lounge Tshirts,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/28138228/2024/8/14/5ac5da7b-b7ed-4fb8-9f82-cd75dc6215a61723609139978-Lux-Cozi-Polo-Collar-Lounge-Tshirts-511723609139421-2.jpg",men,"{'Fabric': 'Cotton Blend', 'Neck': 'Polo Collar', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Pure Cotton Relaxed T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/29330614/2024/9/19/79bc47d2-f353-498c-8a7d-0e6d794d227c1726745664797-Roadster-Men-Tshirts-2961726745664324-1.jpg",men,"{'Fabric': 'Pure Cotton', 'Fit': 'Relaxed Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Round Neck', 'Number of Items': '1', 'Number of Pockets': '1'}"
Solid Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26569838/2024/3/26/2b2ffffe-2cbe-4e85-a709-fcd1590400f01711452912553-Nautica-Men-Tshirts-6011711452911945-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
Solid Polo Collar T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30909232/2024/9/30/4a8ac425-3abb-41bc-8403-678be0e628d61727693243670-encore-by-INVICTUS-Men-Tshirts-2751727693243193-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar'}"
Round Neck Lounge T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13478390/2021/5/17/a9b46cbb-fce1-47bf-a90b-078a4fedb6401621232258536-JJDI-ADAM-TEE-IN-5561621232257718-1.jpg",men,"{'Fabric': 'Cotton', 'Neck': 'Round Neck', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Type': 'Regular', 'Wash Care': 'Machine Wash'}"
Polo Collar Casual T-shirt,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30391671/2024/8/19/401f3a4e-192a-4064-a2ae-8251af8df76f1724047916350-Van-Heusen-Polo-Collar-Casual-T-shirt-9571724047915877-1.jpg",men,"{'Closure': 'Button', 'Fabric': 'Cotton', 'Fit': 'Regular Fit', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'Single', 'Neck': 'Polo Collar', 'Number of Items': '1'}"
